行	型	該当	本文
c625-1	EL_YOMI 既存	十分→じゅうぶん×1	のちに委員長は、乗組員を十分に診察させてもらえていない、と述べた。
c625-2	同形異音語（実績）	側	日本側の答えは、広島と長崎で原爆の影響を調べていたアメリカの機関の医師が、
c625-3	文頭の数字	3	3月19日に東京で、20日に焼津で診察した、というものだった。
c625-3	1モーラ語＋助詞	日に	3月19日に東京で、20日に焼津で診察した、というものだった。
c625-3	1モーラ語＋助詞	日に	3月19日に東京で、20日に焼津で診察した、というものだった。
c625-3	同形異音語（一般）	日	3月19日に東京で、20日に焼津で診察した、というものだった。
c625-3	同形異音語（一般）	日	3月19日に東京で、20日に焼津で診察した、というものだった。
c625-3	数詞＋助数詞	3月	3月19日に東京で、20日に焼津で診察した、というものだった。
c625-3	数詞＋助数詞	19日	3月19日に東京で、20日に焼津で診察した、というものだった。
c625-3	数詞＋助数詞	20日	3月19日に東京で、20日に焼津で診察した、というものだった。
c625-3	EL_YOMI 既存	3月19日→さんがつじゅうくにち×1	3月19日に東京で、20日に焼津で診察した、というものだった。
c625-3	EL_YOMI 既存	20日→はつか×1	3月19日に東京で、20日に焼津で診察した、というものだった。
c626-1	同形異音語（一般）	人	同じ灰は、マーシャル諸島の人々の上にも降っていた。
c626-1	同形異音語（一般）	上	同じ灰は、マーシャル諸島の人々の上にも降っていた。
c701-1	EL_YOMI 既存	東へ250キロ→東へ にひゃくごじゅっキロ×1	爆心から東へ250キロ、ロンゲリック環礁。
c701-2	同形異音語（一般）	人	ここではアメリカ兵28人が、天気などの観測をしていた。
c701-2	数詞＋助数詞	28人	ここではアメリカ兵28人が、天気などの観測をしていた。
c701-2	EL_YOMI 既存	ではアメリカ兵28人→ではアメリカ兵二十八人×1	ここではアメリカ兵28人が、天気などの観測をしていた。
c702-1	数詞＋助数詞	2時	灰が降りはじめたのは、午後2時半ごろ。
c702-1	EL_YOMI 既存	午後2時半→午後 にじはん×1	灰が降りはじめたのは、午後2時半ごろ。
c702-2	数詞＋助数詞	8時	爆発から、およそ8時間後である。
c702-2	EL_YOMI 既存	およそ8時間後→およそ はちじかんご×1	爆発から、およそ8時間後である。
c702-3	数詞＋助数詞	2時	あとの計算では、ロンゲラップより2時間近く遅い。
c702-3	EL_YOMI 既存	より2時間近く→より にじかん近く×1	あとの計算では、ロンゲラップより2時間近く遅い。
c704-1	数詞＋助数詞	2時	午後2時50分。
c704-1	数詞＋助数詞	50分	午後2時50分。
c704-1	EL_YOMI 既存	午後2時50分→午後 にじごじゅっぷん×1	午後2時50分。
c705-1	数詞＋助数詞	3時	知らせは午後3時15分に打たれ、
c705-1	数詞＋助数詞	15分	知らせは午後3時15分に打たれ、
c705-1	EL_YOMI 既存	3時15分→さんじじゅうごふん×1	知らせは午後3時15分に打たれ、
c706-1	同形異音語（一般）	上	いずれにしても、上の司令部は、
c707-1	同形異音語（一般）	事	島の兵士たちは、そのまま、ふだんの仕事を続けた。
c707-2	EL_YOMI 既存	着がえた→きがえた×1	ほとんどの者が、半そで半ズボンを長そで長ズボンに着がえた。
c708-1	数詞＋助数詞	1センチ	灰は、深いところで1センチほど積もった。
c708-1	EL_YOMI 既存	1センチ→いっせんち×1	灰は、深いところで1センチほど積もった。
c708-2	1モーラ語＋助詞	目に	食堂や宿舎のテーブルにも、目に見える層ができた。
c708-2	同形異音語（一般）	目	食堂や宿舎のテーブルにも、目に見える層ができた。
c709-2	§6の語（コロンビア号）	ブラウン	昔のテレビの画面の部品、ブラウン管が、灰で光ることにも気づいた。
c710-3	同形異音語（一般）	上	高さ3キロの空からは、住民のロンゲラップ、兵士のロンゲリックの上でも弱い値だった。
c710-3	EL_YOMI 既存	3キロ→さんキロ×1	高さ3キロの空からは、住民のロンゲラップ、兵士のロンゲリックの上でも弱い値だった。
c711-1	文頭の数字	1	1982年の報告書は、この夜の司令部をこう書いている。
c711-1	数詞＋助数詞	1982年	1982年の報告書は、この夜の司令部をこう書いている。
c711-1	§6の語（コロンビア号）	報告書	1982年の報告書は、この夜の司令部をこう書いている。
c711-1	EL_YOMI 既存	1982年→せんきゅうひゃくはちじゅうにねん×1	1982年の報告書は、この夜の司令部をこう書いている。
c711-1	EL_YOMI 既存	この夜の→このよるの×1	1982年の報告書は、この夜の司令部をこう書いている。
c711-2	同形異音語（実績）	方	司令部は、雲の行方も通り道も知らなかった
c713-1	同形異音語（一般）	目	夜8時ごろ、ロンゲリックから2通目の知らせが届いた。
c713-1	数詞＋助数詞	8時	夜8時ごろ、ロンゲリックから2通目の知らせが届いた。
c713-1	EL_YOMI 既存	から2通目→から につうめ×1	夜8時ごろ、ロンゲリックから2通目の知らせが届いた。
c713-1	EL_YOMI 既存	夜8時→夜 はちじ×1	夜8時ごろ、ロンゲリックから2通目の知らせが届いた。
c713-2	数詞＋助数詞	2時	針は午後2時50分から、振り切れたままだという。
c713-2	数詞＋助数詞	50分	針は午後2時50分から、振り切れたままだという。
c713-2	EL_YOMI 既存	午後2時50分→午後 にじごじゅっぷん×1	針は午後2時50分から、振り切れたままだという。
c713-2	EL_YOMI 既存	針は→はりは×1	針は午後2時50分から、振り切れたままだという。
c714-1	同形異音語（一般）	事	司令部は夜10時、「大きな危険は無い」という返事を用意した。
c714-1	数詞＋助数詞	10時	司令部は夜10時、「大きな危険は無い」という返事を用意した。
c714-1	鉤括弧	「	司令部は夜10時、「大きな危険は無い」という返事を用意した。
c714-1	鉤括弧	」	司令部は夜10時、「大きな危険は無い」という返事を用意した。
c714-1	EL_YOMI 既存	10時→じゅうじ×1	司令部は夜10時、「大きな危険は無い」という返事を用意した。
c714-2	同形異音語（一般）	事	その返事が、司令部のいる船から送られたのは、翌日になってからである。
c714-2	同形異音語（一般）	日	その返事が、司令部のいる船から送られたのは、翌日になってからである。
c715-1	同形異音語（実績）	方	一方で、別の上官からは、作業をやめて金属の建物に入れという命令が出た。
c715-1	同形異音語（一般）	物	一方で、別の上官からは、作業をやめて金属の建物に入れという命令が出た。
c716-1	同形異音語（一般）	日	翌2日の昼前、放射線の係を乗せた水上飛行機が、ロンゲリックの上を低く飛んだ。
c716-1	同形異音語（一般）	上	翌2日の昼前、放射線の係を乗せた水上飛行機が、ロンゲリックの上を低く飛んだ。
c716-1	数詞＋助数詞	2日	翌2日の昼前、放射線の係を乗せた水上飛行機が、ロンゲリックの上を低く飛んだ。
c716-1	EL_YOMI 既存	2日→ふつか×1	翌2日の昼前、放射線の係を乗せた水上飛行機が、ロンゲリックの上を低く飛んだ。
c716-2	EL_YOMI 既存	島を空にする→島をからにする×1	係は、上空から測った数字を見て、自分の判断で島を空にすると決めた。
c716-3	同形異音語（一般）	物	降りて測ると、建物の中でも外でも、強い放射線があった。
c717-1	同形異音語（一般）	人	係は隊の責任者に、先に運ぶ8人を選ぶよう頼んだ。
c717-1	数詞＋助数詞	8人	係は隊の責任者に、先に運ぶ8人を選ぶよう頼んだ。
c717-1	EL_YOMI 既存	運ぶ8人→運ぶ はちにん×1	係は隊の責任者に、先に運ぶ8人を選ぶよう頼んだ。
c717-2	文頭の数字	8	8人は、名字のアルファベット順に決められた。
c717-2	同形異音語（一般）	人	8人は、名字のアルファベット順に決められた。
c717-2	数詞＋助数詞	8人	8人は、名字のアルファベット順に決められた。
c717-2	EL_YOMI 既存	8人→はちにん×1	8人は、名字のアルファベット順に決められた。
c718-1	同形異音語（一般）	人	飛行機は、昼すぎに8人を乗せて飛び立ち、
c718-1	数詞＋助数詞	8人	飛行機は、昼すぎに8人を乗せて飛び立ち、
c718-1	EL_YOMI 既存	昼すぎに8人→昼すぎに はちにん×1	飛行機は、昼すぎに8人を乗せて飛び立ち、
c718-2	同形異音語（一般）	日	その日のうちに、残りの20人も運び出した。
c718-2	同形異音語（一般）	人	その日のうちに、残りの20人も運び出した。
c718-2	数詞＋助数詞	20人	その日のうちに、残りの20人も運び出した。
c718-2	EL_YOMI 既存	残りの20人→残りの にじゅうにん×1	その日のうちに、残りの20人も運び出した。
c718-3	文頭の数字	2	28人は、クェゼリンの基地へ運ばれた。
c718-3	同形異音語（一般）	人	28人は、クェゼリンの基地へ運ばれた。
c718-3	数詞＋助数詞	28人	28人は、クェゼリンの基地へ運ばれた。
c718-3	EL_YOMI 既存	28人→にじゅうはちにん×1	28人は、クェゼリンの基地へ運ばれた。
c719-1	同形異音語（一般）	日	同じ2日の午後、見回りの飛行機が、ロンゲラップで強い放射線をとらえた。
c719-1	数詞＋助数詞	2日	同じ2日の午後、見回りの飛行機が、ロンゲラップで強い放射線をとらえた。
c719-1	EL_YOMI 既存	2日→ふつか×1	同じ2日の午後、見回りの飛行機が、ロンゲラップで強い放射線をとらえた。
c719-3	同形異音語（実績）	方	夕方には、別の飛行機の係が島に降りて、住む場所の放射線を測った。
c720-1	同形異音語（一般）	日	避難が始まったのは、3日の朝7時半。
c720-1	数詞＋助数詞	3日	避難が始まったのは、3日の朝7時半。
c720-1	数詞＋助数詞	7時	避難が始まったのは、3日の朝7時半。
c720-1	EL_YOMI 既存	7時半→しちじはん×1	避難が始まったのは、3日の朝7時半。
c720-1	EL_YOMI 既存	3日→みっか×1	避難が始まったのは、3日の朝7時半。
c720-2	1モーラ語＋助詞	日が	爆発から、まる2日がたっていた。
c720-2	同形異音語（一般）	日	爆発から、まる2日がたっていた。
c720-2	数詞＋助数詞	2日	爆発から、まる2日がたっていた。
c720-2	EL_YOMI 既存	2日→ふつか×1	爆発から、まる2日がたっていた。
c720-3	同形異音語（一般）	人	近くの環礁で漁をしていた18人も、あとから駆逐艦に乗せられた。
c720-3	数詞＋助数詞	18人	近くの環礁で漁をしていた18人も、あとから駆逐艦に乗せられた。
c720-3	EL_YOMI 既存	近くの環礁で→近くのかんしょうで×1	近くの環礁で漁をしていた18人も、あとから駆逐艦に乗せられた。
c720-3	EL_YOMI 既存	18人→じゅうはちにん×1	近くの環礁で漁をしていた18人も、あとから駆逐艦に乗せられた。
c721-1	同形異音語（一般）	人	年寄りや病人の16人は、水上飛行機で運ばれた。
c721-1	同形異音語（一般）	人	年寄りや病人の16人は、水上飛行機で運ばれた。
c721-1	数詞＋助数詞	16人	年寄りや病人の16人は、水上飛行機で運ばれた。
c721-1	EL_YOMI 既存	16人→じゅうろくにん×1	年寄りや病人の16人は、水上飛行機で運ばれた。
c721-2	文頭の数字	4	4日には、ウトリック環礁の157人も島を離れ、住民239人の避難が終わった。
c721-2	1モーラ語＋助詞	日に	4日には、ウトリック環礁の157人も島を離れ、住民239人の避難が終わった。
c721-2	同形異音語（一般）	日	4日には、ウトリック環礁の157人も島を離れ、住民239人の避難が終わった。
c721-2	同形異音語（一般）	人	4日には、ウトリック環礁の157人も島を離れ、住民239人の避難が終わった。
c721-2	同形異音語（一般）	人	4日には、ウトリック環礁の157人も島を離れ、住民239人の避難が終わった。
c721-2	数詞＋助数詞	4日	4日には、ウトリック環礁の157人も島を離れ、住民239人の避難が終わった。
c721-2	数詞＋助数詞	157人	4日には、ウトリック環礁の157人も島を離れ、住民239人の避難が終わった。
c721-2	数詞＋助数詞	239人	4日には、ウトリック環礁の157人も島を離れ、住民239人の避難が終わった。
c721-2	EL_YOMI 既存	住民239人→住民二百三十九人×1	4日には、ウトリック環礁の157人も島を離れ、住民239人の避難が終わった。
c721-2	EL_YOMI 既存	157人→ひゃくごじゅうななにん×1	4日には、ウトリック環礁の157人も島を離れ、住民239人の避難が終わった。
c721-2	EL_YOMI 既存	4日→よっか×1	4日には、ウトリック環礁の157人も島を離れ、住民239人の避難が終わった。
c721-3	同形異音語（一般）	人	避難した人たちは、船の上とクェゼリンで、体の灰を洗い落とされた。
c721-3	同形異音語（一般）	上	避難した人たちは、船の上とクェゼリンで、体の灰を洗い落とされた。
c722-1	同形異音語（一般）	人	浴びた放射線は、ロンゲラップの人々がいちばん多く、ウトリックのおよそ12倍。
c722-1	数詞＋助数詞	12倍	浴びた放射線は、ロンゲラップの人々がいちばん多く、ウトリックのおよそ12倍。
c722-1	EL_YOMI 既存	12倍→じゅうにばい×1	浴びた放射線は、ロンゲラップの人々がいちばん多く、ウトリックのおよそ12倍。
c722-3	同形異音語（一般）	人	そして島の人々が避難した10日後、灰を浴びた漁船が、日本に帰り着く。
c722-3	数詞＋助数詞	10日	そして島の人々が避難した10日後、灰を浴びた漁船が、日本に帰り着く。
c722-3	EL_YOMI 既存	避難した10日後→避難した とおかご×1	そして島の人々が避難した10日後、灰を浴びた漁船が、日本に帰り着く。
c801-1	文頭の数字	3	3月14日、焼津に戻った乗組員は、
c801-1	同形異音語（一般）	日	3月14日、焼津に戻った乗組員は、
c801-1	数詞＋助数詞	3月	3月14日、焼津に戻った乗組員は、
c801-1	数詞＋助数詞	14日	3月14日、焼津に戻った乗組員は、
c801-1	EL_YOMI 既存	3月14日→さんがつじゅうよっか×1	3月14日、焼津に戻った乗組員は、
c801-2	同形異音語（一般）	日	その日のうちに、焼津の病院で診察を受けている。
c802-1	同形異音語（一般）	日	翌15日、症状の重い乗組員が、東京大学の病院へ送られた。
c802-1	数詞＋助数詞	15日	翌15日、症状の重い乗組員が、東京大学の病院へ送られた。
c802-1	EL_YOMI 既存	15日→じゅうごにち×1	翌15日、症状の重い乗組員が、東京大学の病院へ送られた。
c803-1	文頭の数字	1	16日、読売新聞がこの出来事を伝えた。
c803-1	同形異音語（一般）	日	16日、読売新聞がこの出来事を伝えた。
c803-1	同形異音語（一般）	事	16日、読売新聞がこの出来事を伝えた。
c803-1	数詞＋助数詞	16日	16日、読売新聞がこの出来事を伝えた。
c803-1	EL_YOMI 既存	16日→じゅうろくにち×1	16日、読売新聞がこの出来事を伝えた。
c803-2	同形異音語（実績）	話	ビキニの灰の話は、ここから日本じゅうに知られていく。
c804-1	数詞＋助数詞	3月	残る乗組員も、3月の下旬に東京へ移された。
c804-1	EL_YOMI 既存	3月の下旬→三月の下旬×1	残る乗組員も、3月の下旬に東京へ移された。
c804-2	文頭の数字	2	23人は、東京大学の病院と国立東京第一病院に分かれて入院した。
c804-2	同形異音語（一般）	人	23人は、東京大学の病院と国立東京第一病院に分かれて入院した。
c804-2	数詞＋助数詞	23人	23人は、東京大学の病院と国立東京第一病院に分かれて入院した。
c804-2	EL_YOMI 既存	23人→にじゅうさんにん×1	23人は、東京大学の病院と国立東京第一病院に分かれて入院した。
c805-1	同形異音語（一般）	人	問題は、人の体だけではなかった。
c806-1	同形異音語（一般）	日	国は3月18日、南の海から戻る船が入る港を、5つに絞った。
c806-1	数詞＋助数詞	3月	国は3月18日、南の海から戻る船が入る港を、5つに絞った。
c806-1	数詞＋助数詞	18日	国は3月18日、南の海から戻る船が入る港を、5つに絞った。
c806-1	数詞＋助数詞	5つ	国は3月18日、南の海から戻る船が入る港を、5つに絞った。
c806-1	EL_YOMI 既存	国は3月18日→国は さんがつじゅうはちにち×1	国は3月18日、南の海から戻る船が入る港を、5つに絞った。
c806-1	EL_YOMI 既存	5つ→いつつ×1	国は3月18日、南の海から戻る船が入る港を、5つに絞った。
c806-2	数詞＋助数詞	12月	船と魚を調べるためである。検査は、その年の12月の終わりまで続いた。
c806-2	EL_YOMI 既存	12月→じゅうにがつ×1	船と魚を調べるためである。検査は、その年の12月の終わりまで続いた。
c807-1	鉤括弧	「	放射能を帯びたマグロは、「原爆マグロ」と呼ばれた。
c807-1	鉤括弧	」	放射能を帯びたマグロは、「原爆マグロ」と呼ばれた。
c807-2	§6の語（三豊百貨店）	板	魚屋の店先には、うちでは売っていない、と知らせる看板まで出た。
c808-1	EL_YOMI 既存	記録で856隻→記録で はっぴゃくごじゅうろくせき×1	その年の終わりまでに、汚染されたマグロを水揚げした船は、記録で856隻。
c808-2	数詞＋助数詞	1回	これはブラボー1回ではなく、3月から5月までの6回の実験のあとの数である。
c808-2	数詞＋助数詞	3月	これはブラボー1回ではなく、3月から5月までの6回の実験のあとの数である。
c808-2	数詞＋助数詞	5月	これはブラボー1回ではなく、3月から5月までの6回の実験のあとの数である。
c808-2	数詞＋助数詞	6回	これはブラボー1回ではなく、3月から5月までの6回の実験のあとの数である。
c808-2	EL_YOMI 既存	3月→さんがつ×1	これはブラボー1回ではなく、3月から5月までの6回の実験のあとの数である。
c808-2	EL_YOMI 既存	5月→ごがつ×1	これはブラボー1回ではなく、3月から5月までの6回の実験のあとの数である。
c808-2	EL_YOMI 既存	1回→いっかい×1	これはブラボー1回ではなく、3月から5月までの6回の実験のあとの数である。
c808-2	EL_YOMI 既存	6回→ろっかい×1	これはブラボー1回ではなく、3月から5月までの6回の実験のあとの数である。
c809-1	文頭の数字	3	3月30日、原子力委員会のストローズ委員長が、大統領に水爆実験を報告した。
c809-1	同形異音語（一般）	日	3月30日、原子力委員会のストローズ委員長が、大統領に水爆実験を報告した。
c809-1	数詞＋助数詞	3月	3月30日、原子力委員会のストローズ委員長が、大統領に水爆実験を報告した。
c809-1	数詞＋助数詞	30日	3月30日、原子力委員会のストローズ委員長が、大統領に水爆実験を報告した。
c809-1	§6の語（9.11）	委員会	3月30日、原子力委員会のストローズ委員長が、大統領に水爆実験を報告した。
c809-1	§6の語（コロンビア号）	委員会	3月30日、原子力委員会のストローズ委員長が、大統領に水爆実験を報告した。
c809-1	EL_YOMI 既存	3月30日→さんがつさんじゅうにち×1	3月30日、原子力委員会のストローズ委員長が、大統領に水爆実験を報告した。
c809-2	同形異音語（一般）	日	翌31日、委員長は、第五福竜丸についても述べている。
c809-2	数詞＋助数詞	31日	翌31日、委員長は、第五福竜丸についても述べている。
c809-2	EL_YOMI 既存	31日→さんじゅういちにち×1	翌31日、委員長は、第五福竜丸についても述べている。
c810-1	同形異音語（実績）	話	委員長によれば、船長は、光を見てから6分後に音を聞いたと話したという。
c810-1	数詞＋助数詞	6分	委員長によれば、船長は、光を見てから6分後に音を聞いたと話したという。
c810-1	EL_YOMI 既存	6分後→ろっぷんご×1	委員長によれば、船長は、光を見てから6分後に音を聞いたと話したという。
c810-2	同形異音語（実績）	間	音が届くまでの時間が短いほど、爆心に近かったことになる。
c811-1	同形異音語（実績）	話	委員長は、その話をもとに、こう述べた。
c811-2	同形異音語（実績）	側	委員長：船は危険区域の十分内側にいたはず
c811-2	EL_YOMI 既存	十分内側→じゅうぶん内側×1	委員長：船は危険区域の十分内側にいたはず
c812-1	同形異音語（一般）	日	日本政府は4月12日、在米大使館を通して、これに反論した。
c812-1	数詞＋助数詞	4月	日本政府は4月12日、在米大使館を通して、これに反論した。
c812-1	数詞＋助数詞	12日	日本政府は4月12日、在米大使館を通して、これに反論した。
c812-1	EL_YOMI 既存	日本政府は4月12日→日本政府は しがつじゅうににち×1	日本政府は4月12日、在米大使館を通して、これに反論した。
c812-2	数詞＋助数詞	6分	音が聞こえたのは6分後ではなく、7、8分後だった。
c812-2	数詞＋助数詞	8分	音が聞こえたのは6分後ではなく、7、8分後だった。
c812-2	EL_YOMI 既存	7、8分後→なな、はっぷんご×1	音が聞こえたのは6分後ではなく、7、8分後だった。
c812-2	EL_YOMI 既存	6分後→ろっぷんご×1	音が聞こえたのは6分後ではなく、7、8分後だった。
c812-3	文頭の数字	1	1982年のアメリカの報告書も、7、8分と書いている。
c812-3	数詞＋助数詞	1982年	1982年のアメリカの報告書も、7、8分と書いている。
c812-3	数詞＋助数詞	8分	1982年のアメリカの報告書も、7、8分と書いている。
c812-3	§6の語（コロンビア号）	報告書	1982年のアメリカの報告書も、7、8分と書いている。
c812-3	EL_YOMI 既存	1982年→せんきゅうひゃくはちじゅうにねん×1	1982年のアメリカの報告書も、7、8分と書いている。
c812-3	EL_YOMI 既存	7、8分→なな、はっぷん×1	1982年のアメリカの報告書も、7、8分と書いている。
c813-2	同形異音語（実績）	側	日本側：船は危険区域の外にいたとみられる
c814-1	EL_YOMI 既存	30キロ→さんじゅっキロ×1	その記録では、光を見た所は区域の外へ30キロあまり、灰を浴びた所はさらに外。
c815-2	EL_YOMI 既存	半径833キロ→半径 はっぴゃくさんじゅうさんキロ×1	実験場のあたりを中心にした、半径833キロの扇形である。
c815-2	EL_YOMI 既存	扇形→おうぎがた×1	実験場のあたりを中心にした、半径833キロの扇形である。
c816-1	同形異音語（一般）	人	船でただ一人、無線の資格を持っていたのが、無線長の久保山愛吉さんである。
c816-1	§6の語（9.11）	無線	船でただ一人、無線の資格を持っていたのが、無線長の久保山愛吉さんである。
c816-1	§6の語（9.11）	無線	船でただ一人、無線の資格を持っていたのが、無線長の久保山愛吉さんである。
c816-1	§6の語（テネリフェ）	無線	船でただ一人、無線の資格を持っていたのが、無線長の久保山愛吉さんである。
c816-1	§6の語（テネリフェ）	無線	船でただ一人、無線の資格を持っていたのが、無線長の久保山愛吉さんである。
c816-1	EL_YOMI 既存	久保山愛吉→久保山あいきち×1	船でただ一人、無線の資格を持っていたのが、無線長の久保山愛吉さんである。
c816-1	EL_YOMI 既存	一人→ひとり×1	船でただ一人、無線の資格を持っていたのが、無線長の久保山愛吉さんである。
c817-1	文頭の数字	9	9月23日、久保山さんは亡くなった。40歳だった。
c817-1	同形異音語（実績）	歳	9月23日、久保山さんは亡くなった。40歳だった。
c817-1	同形異音語（一般）	日	9月23日、久保山さんは亡くなった。40歳だった。
c817-1	数詞＋助数詞	9月	9月23日、久保山さんは亡くなった。40歳だった。
c817-1	数詞＋助数詞	23日	9月23日、久保山さんは亡くなった。40歳だった。
c817-1	EL_YOMI 既存	9月23日→くがつ にじゅうさんにち×1	9月23日、久保山さんは亡くなった。40歳だった。
c817-1	EL_YOMI 既存	40歳→よんじゅっさい×1	9月23日、久保山さんは亡くなった。40歳だった。
c817-2	同形異音語（一般）	目	灰を浴びてから、206日目のことである。
c817-2	数詞＋助数詞	206日	灰を浴びてから、206日目のことである。
c817-2	EL_YOMI 既存	206日目→にひゃくろくにちめ×1	灰を浴びてから、206日目のことである。
c818-3	EL_YOMI 既存	肝炎→かんえん×1	アメリカ政府の内部の電報や、日本の医師の一部は、輸血による肝炎を疑っていた。
c819-1	文頭の数字	1	1955年1月4日、日本とアメリカの話し合いが決着した。
c819-1	同形異音語（実績）	話	1955年1月4日、日本とアメリカの話し合いが決着した。
c819-1	同形異音語（一般）	日	1955年1月4日、日本とアメリカの話し合いが決着した。
c819-1	数詞＋助数詞	1955年	1955年1月4日、日本とアメリカの話し合いが決着した。
c819-1	数詞＋助数詞	1月	1955年1月4日、日本とアメリカの話し合いが決着した。
c819-1	数詞＋助数詞	4日	1955年1月4日、日本とアメリカの話し合いが決着した。
c819-1	EL_YOMI 既存	1955年→せんきゅうひゃくごじゅうごねん×1	1955年1月4日、日本とアメリカの話し合いが決着した。
c819-1	EL_YOMI 既存	1月4日→いちがつよっか×1	1955年1月4日、日本とアメリカの話し合いが決着した。
c819-2	同形異音語（一般）	上	アメリカは、法律上の責任には触れずに、慰謝料として200万ドルを払う。
c819-2	EL_YOMI 既存	として200万ドル→として にひゃくまんドル×1	アメリカは、法律上の責任には触れずに、慰謝料として200万ドルを払う。
c819-3	同形異音語（一般）	下	当時のお金で7億2千万円。その6割あまりは、マグロの値下がりの損害に充てられた。
c819-3	数詞＋助数詞	6割	当時のお金で7億2千万円。その6割あまりは、マグロの値下がりの損害に充てられた。
c819-3	EL_YOMI 既存	7億2千万円→七億二千万円×1	当時のお金で7億2千万円。その6割あまりは、マグロの値下がりの損害に充てられた。
c819-3	EL_YOMI 既存	6割→ろくわり×1	当時のお金で7億2千万円。その6割あまりは、マグロの値下がりの損害に充てられた。
c820-1	同形異音語（一般）	事	この出来事を受けて、東京の杉並など各地で、原水爆禁止の署名が始まった。
c820-2	数詞＋助数詞	1955年	署名は、1955年の秋までに3200万を超えた。
c820-2	EL_YOMI 既存	までに3200万→までに さんぜんにひゃくまん×1	署名は、1955年の秋までに3200万を超えた。
c820-2	EL_YOMI 既存	1955年→せんきゅうひゃくごじゅうごねん×1	署名は、1955年の秋までに3200万を超えた。
c820-3	同形異音語（実績）	方	一方、マーシャル諸島の人々は、その後どうなったのか。
c820-3	同形異音語（一般）	人	一方、マーシャル諸島の人々は、その後どうなったのか。
c901-2	文頭の数字	2	26日後の3月27日には、ブラボーのクレーターの上で、次の爆発が行われている。
c901-2	1モーラ語＋助詞	日に	26日後の3月27日には、ブラボーのクレーターの上で、次の爆発が行われている。
c901-2	同形異音語（一般）	日	26日後の3月27日には、ブラボーのクレーターの上で、次の爆発が行われている。
c901-2	同形異音語（一般）	上	26日後の3月27日には、ブラボーのクレーターの上で、次の爆発が行われている。
c901-2	数詞＋助数詞	26日	26日後の3月27日には、ブラボーのクレーターの上で、次の爆発が行われている。
c901-2	数詞＋助数詞	3月	26日後の3月27日には、ブラボーのクレーターの上で、次の爆発が行われている。
c901-2	数詞＋助数詞	27日	26日後の3月27日には、ブラボーのクレーターの上で、次の爆発が行われている。
c901-2	§6の語（コロンビア号）	クレーター	26日後の3月27日には、ブラボーのクレーターの上で、次の爆発が行われている。
c901-2	EL_YOMI 既存	3月27日→さんがつ にじゅうしちにち×1	26日後の3月27日には、ブラボーのクレーターの上で、次の爆発が行われている。
c901-2	EL_YOMI 既存	26日後→にじゅうろくにちご×1	26日後の3月27日には、ブラボーのクレーターの上で、次の爆発が行われている。
c902-1	同形異音語（一般）	日	最後の爆発は、5月14日、エニウェトク環礁で行われた。
c902-1	数詞＋助数詞	5月	最後の爆発は、5月14日、エニウェトク環礁で行われた。
c902-1	数詞＋助数詞	14日	最後の爆発は、5月14日、エニウェトク環礁で行われた。
c902-1	EL_YOMI 既存	5月14日→ごがつじゅうよっか×1	最後の爆発は、5月14日、エニウェトク環礁で行われた。
c902-2	数詞＋助数詞	6回	これで、6回の爆発をすべて終えた。
c902-2	EL_YOMI 既存	6回→ろっかい×1	これで、6回の爆発をすべて終えた。
c903-2	同形異音語（一般）	上	ロンゲラップに上がる人たちは、靴に覆いを巻いていた。
c903-2	同形異音語（一般）	人	ロンゲラップに上がる人たちは、靴に覆いを巻いていた。
c903-2	§6の語（SL-1）	覆い	ロンゲラップに上がる人たちは、靴に覆いを巻いていた。
c903-3	数詞＋助数詞	4月	調べ直しは、4月のはじめまで続いた。
c903-3	EL_YOMI 既存	4月→しがつ×1	調べ直しは、4月のはじめまで続いた。
c904-2	文頭の数字	2	2隻の船の37人で、傷はどれも治っている。
c904-2	同形異音語（一般）	人	2隻の船の37人で、傷はどれも治っている。
c904-2	数詞＋助数詞	37人	2隻の船の37人で、傷はどれも治っている。
c904-2	EL_YOMI 既存	37人→さんじゅうななにん×1	2隻の船の37人で、傷はどれも治っている。
c904-2	EL_YOMI 既存	2隻→にせき×1	2隻の船の37人で、傷はどれも治っている。
c905-1	数詞＋助数詞	20倍	決めていた上限の、20倍を超える量を浴びた兵士もいた。
c905-1	EL_YOMI 既存	20倍→にじゅうばい×1	決めていた上限の、20倍を超える量を浴びた兵士もいた。
c905-2	数詞＋助数詞	2倍	残りの実験のため、上限の2倍まで浴びてよいという特別な許可も、何度も出された。
c905-2	EL_YOMI 既存	上限の2倍→上限の にばい×1	残りの実験のため、上限の2倍まで浴びてよいという特別な許可も、何度も出された。
c906-1	同形異音語（一般）	人	島の人々を診た医師団の報告書には、こう書かれている。
c906-1	§6の語（SL-1）	診た	島の人々を診た医師団の報告書には、こう書かれている。
c906-1	§6の語（コロンビア号）	報告書	島の人々を診た医師団の報告書には、こう書かれている。
c906-2	同形異音語（一般）	人	キャッスル作戦には、人の体を調べる計画が、もともと無かった。
c907-1	同形異音語（一般）	人	ロンゲラップの人々のおよそ3人に2人が、1日か2日のうちに吐き気を訴えた。
c907-1	同形異音語（一般）	人	ロンゲラップの人々のおよそ3人に2人が、1日か2日のうちに吐き気を訴えた。
c907-1	同形異音語（一般）	人	ロンゲラップの人々のおよそ3人に2人が、1日か2日のうちに吐き気を訴えた。
